cr_film_id,url,title,original_title,year,film_lang,preferred_lang_class,suggested_display_name,review_reason,candidate_count,lang_counts,best_upload_title,best_upload_id,best_resolution_hint,best_view_count,tmdb_id,imdb_id,imdb_rating
14095,https://ceskarepublika.wiki/filmy-online/osudove-leto-v-algarve,Osudové léto v Algarve,Ein Sommer an der Algarve,2019,,UNKNOWN,Osudové léto v Algarve (2019),review: language unknown from source title,1,UNKNOWN:1,Osudové léto v Algarve (2019)(SK).mp4,4655b661a4b633df,,,643496,tt10828360,5.0
17215,https://ceskarepublika.wiki/filmy-online/odliv,Odliv,Low Tide,2019,,UNKNOWN,Odliv (2019),review: language unknown from source title,1,UNKNOWN:1,Low.Tide.2019.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTG,5fb20120bd8bc,1080p,51,493066,tt7434324,6.3
31252,https://ceskarepublika.wiki/filmy-online/ocean,Ocean,,2019,no,UNKNOWN,Ocean (2019),review: language unknown from source title,1,UNKNOWN:1,Ocean (2019) EN,90ab08f91fc39e4e,,,928248,,
29691,https://ceskarepublika.wiki/filmy-online/nekonecne-zakopy,Nekonečné zákopy,The Endless Trench,2019,,UNKNOWN,Nekonečné zákopy (2019),review: language unknown from source title,2,UNKNOWN:2,The.Endless.Trench.2019.cz.sub1080p.WEBRip.x264,5fbaf1b60f462,1080p,109,542928,tt7937168,7.2
21015,https://ceskarepublika.wiki/filmy-online/narusitel-systemu,Narušitel systému,Systemsprenger,2019,,UNKNOWN,Narušitel systému (2019),review: language unknown from source title,1,UNKNOWN:1,2019 Systemsprenger,5e6287cb32f61,,339,567410,tt8535968,7.8
17212,https://ceskarepublika.wiki/filmy-online/muj-kamarad-dinosaurus,Můj kamarád dinosaurus,The Adventures of Jurassic Pet,2019,,UNKNOWN,Můj kamarád dinosaurus (2019),review: language unknown from source title,1,UNKNOWN:1,Muj kamarad dinosaurus - The.Adventures.of.Jurassic.Pet.2019.1080p.WEBRip.CZ.dabing,621b4ec97c9c4,1080p,58,593026,tt7424930,3.7
35359,https://ceskarepublika.wiki/filmy-online/mossad,Mossad,המוסד,2019,,UNKNOWN,Mossad (2019),review: language unknown from source title,1,UNKNOWN:1,Mossad.2019.1080p.cz.sub.WEB-DL.x264,5fdf851fe2b85,1080p,210,602939,tt10370402,5.6
5060,https://ceskarepublika.wiki/filmy-online/mosley,Mosley,Mosley,2019,,UNKNOWN,Mosley (2019),review: language unknown from source title,1,UNKNOWN:1,Mosley animace 2019.480p.Xvid.CZ.5.1-SK.2.0..67%.STEN.ok,5fccabcf8d724,480p,,610445,tt5815016,6.3
14041,https://ceskarepublika.wiki/filmy-online/mladi-titani-do-toho-vs-mladi-titani,Mladí Titáni do toho! vs. Mladí Titáni,Teen Titans Go! vs. Teen Titans,2019,,UNKNOWN,Mladí Titáni do toho! vs. Mladí Titáni (2019),review: language unknown from source title,1,UNKNOWN:1,Mladí Titáni do toho! vs. Mladí Titáni 2019,689625a6a8ee4,,,556901,tt10548944,6.8
14146,https://ceskarepublika.wiki/filmy-online/mistletoe-menorahs,Mistletoe & Menorahs,Mistletoe & Menorahs,2019,,UNKNOWN,Mistletoe & Menorahs (2019),review: language unknown from source title,1,UNKNOWN:1,"Šťastné sviatky, Mistletoe & Menorahs, 2019, SK",677a533782846,,,643938,tt10975992,6.5
16946,https://ceskarepublika.wiki/filmy-online/mimoskolni-aktivity,Mimoškolní aktivity,Extracurricular Activities,2019,,UNKNOWN,Mimoškolní aktivity (2019),review: language unknown from source title,1,UNKNOWN:1,Mimoskolske.aktivity-Extracurricular.Activities(2019).1080p.SK.,684567adbc1f9,1080p,5,577533,tt6012446,6.2
17307,https://ceskarepublika.wiki/filmy-online/mimoradny-sen,Mimořádný sen,Astronaut,2019,,UNKNOWN,Mimořádný sen (2019),review: language unknown from source title,1,UNKNOWN:1,Astronaut.2019.1080p.WEB-DL.DD5.1.H264-KCZ,5d3e2aaf2133d,1080p,148,605801,tt7890550,6.0
26455,https://ceskarepublika.wiki/filmy-online/metamorphosis,Metamorphosis,,2019,,UNKNOWN,Metamorphosis (2019),review: language unknown from source title,1,UNKNOWN:1,Metamorphosis (2019),65d1b7b44618d,,68,624388,tt11261004,6.9
13955,https://ceskarepublika.wiki/filmy-online/medvidci-boonie-cesta-do-praveku,Medvídci Boonie: Cesta do pravěku,熊出没·原始时代,2019,,UNKNOWN,Medvídci Boonie: Cesta do pravěku (2019),review: language unknown from source title,1,UNKNOWN:1,Medvídci Boonie: Cesta do pravěku (2019) CZ,bbd3a7cfb486b501,,,581218,tt10250750,5.6
30883,https://ceskarepublika.wiki/filmy-online/maria-2019,Maria,,2019,tl,UNKNOWN,Maria (2019),review: language unknown from source title,2,UNKNOWN:2,Maria.2019.cz.sub.1080p.WEBRip.NETFLIx,5fc44526f3ed7,1080p,60,591121,tt7594584,5.0
17146,https://ceskarepublika.wiki/filmy-online/madea-a-rodinny-pohreb,Madea a rodinný pohřeb,A Madea Family Funeral,2019,,UNKNOWN,Madea a rodinný pohřeb (2019),review: language unknown from source title,3,UNKNOWN:3,Madea.a.rodinny.pohreb.2019.1080p.bluray.cz.x264,62caf761b5613,1080p,296,464504,tt7054636,4.8
34780,https://ceskarepublika.wiki/filmy-online/love-romance-chocolate,"Love, Romance & Chocolate",,2019,,UNKNOWN,"Love, Romance & Chocolate (2019)",review: language unknown from source title,1,UNKNOWN:1,Love.Romance.and.Chocolate.2019.1080p.AMZN.WEB-DL.DDP5.1.H…,61a62d111e7f3,1080p,,574936,tt9552488,6.8
17536,https://ceskarepublika.wiki/filmy-online/lidsky-kapital,Lidský kapitál,Human Capital,2019,,UNKNOWN,Lidský kapitál (2019),review: language unknown from source title,1,UNKNOWN:1,Human.Capital.2019.PL.1080p.WEB-DL.x264.AC3-KiT,6004555f68ab3,1080p,68,569711,tt9185066,5.7
16785,https://ceskarepublika.wiki/filmy-online/lepsi-nez-kdy-jindy,Lepší než kdy jindy,Poms,2019,,UNKNOWN,Lepší než kdy jindy (2019),review: language unknown from source title,3,UNKNOWN:3,Lepsi nez kdy jindy - Poms.2019.1080p.BluRay.CZ.dabing,61952e720f434,1080p,208,574241,tt5125894,6.2
9678,https://ceskarepublika.wiki/filmy-online/kulky-spravedlnosti,Kulky Spravedlnosti,Bullets of Justice,2019,,UNKNOWN,Kulky Spravedlnosti (2019),review: language unknown from source title,1,UNKNOWN:1,Kulky spravedlnosti 2019 CZ.titulky,5fb1872fc5c97,,750,613722,tt6421398,4.5
31605,https://ceskarepublika.wiki/filmy-online/koren-problemu,Kořen problému,Root of the Problem,2019,,UNKNOWN,Kořen problému (2019),review: language unknown from source title,1,UNKNOWN:1,Kořen problému (2019) CZ,7b00224cdad4c7de,,,739865,tt8206880,5.2
17288,https://ceskarepublika.wiki/filmy-online/kouzelne-zrcadlo-aneb-dokonalost-neznamena-stesti,Kouzelné zrcadlo aneb dokonalost neznamená štěstí,Unheimlich perfekte Freunde,2019,,UNKNOWN,Kouzelné zrcadlo aneb dokonalost neznamená štěstí (2019),review: language unknown from source title,1,UNKNOWN:1,Kouzelné zrcadlo aneb dokonalost neznamená štěstí (2019) CZ…,92c543e71f4e1931,,,570168,tt7753176,6.0
8738,https://ceskarepublika.wiki/filmy-online/kosmopes-a-turbokocka,Kosmopes a Turbokočka,StarDog and TurboCat,2019,,UNKNOWN,Kosmopes a Turbokočka (2019),review: language unknown from source title,1,UNKNOWN:1,Kosmopes a Turbokocka (2021).mkv,3d29de6ed38fd76e,,77,515789,tt7531096,5.2
30673,https://ceskarepublika.wiki/filmy-online/kesari,Kesari,केसरी,2019,hi,UNKNOWN,Kesari (2019),review: language unknown from source title,1,UNKNOWN:1,Kesari.2019.cz.sub.Hindi.1080p.WEB-DL.x264,5d0d70ed2da56,1080p,286,498448,tt6264938,7.4
35042,https://ceskarepublika.wiki/filmy-online/kdo-zabil-michaela-jacksona,Kdo zabil Michaela Jacksona,Killing Michael Jackson,2019,,UNKNOWN,Kdo zabil Michaela Jacksona (2019),review: language unknown from source title,2,UNKNOWN:2,Kdo zabil Michaela Jacksona - Killing Michael Jackson (2019…,85b935206de9afe4,,,610729,tt10516972,6.6
17505,https://ceskarepublika.wiki/filmy-online/just-one-more-kiss,Just One More Kiss,Just One More Kiss,2019,,UNKNOWN,Just One More Kiss (2019),review: language unknown from source title,2,UNKNOWN:2,Just One More Kiss_2019_titulky.CZ_1080p,5e948f5c0cf11,1080p,,680760,tt9035872,5.0
36811,https://ceskarepublika.wiki/filmy-online/jenny-slate-trema-na-jevisti,Jenny Slate: Tréma na jevišti,Jenny Slate: Stage Fright,2019,en,UNKNOWN,Jenny Slate: Tréma na jevišti (2019),review: language unknown from source title,1,UNKNOWN:1,Jenny Slate Tréma na jevišti komedie 2019.1080p.5.1.x264.s…,5db61d6322468,1080p,,637627,tt10971520,5.9
30902,https://ceskarepublika.wiki/filmy-online/jeden-o-koze-druha-o-voze,"Jeden o koze, druhá o voze",Chopsticks,2019,hi,UNKNOWN,"Jeden o koze, druhá o voze (2019)",review: language unknown from source title,2,UNKNOWN:2,"Jeden o koze, druhá o voze komedie 2019.720p.x264.s…",5dda0d1389b1f,720p,,601801,tt10243678,6.5
9679,https://ceskarepublika.wiki/filmy-online/jak-sbalit-milionare,Jak sbalit milionáře?,Jak poślubić milionera?,2019,,UNKNOWN,Jak sbalit milionáře? (2019),review: language unknown from source title,1,UNKNOWN:1,Jak.sbalit.milionare-Jak.poslubic.milionera(2019).1080p.CZ.SK.,68455485c73d2,1080p,53,641997,tt10800286,4.6
17377,https://ceskarepublika.wiki/filmy-online/jacob-mimmi-a-mluvici-psi,"Jacob, Mimmi a mluvící psi","Jēkabs, Mimmi un runājošie suņi",2019,,UNKNOWN,"Jacob, Mimmi a mluvící psi (2019)",review: language unknown from source title,1,UNKNOWN:1,"Jacob, Mimmi a mluvící psi animace 2019.720p.HDTV.2.0.CZ…",600412616c394,720p,7,580256,tt8308072,6.7
31615,https://ceskarepublika.wiki/filmy-online/infeccion,Infección,Infection,2019,,UNKNOWN,Infección (2019),review: language unknown from source title,2,UNKNOWN:2,Infection (2019) YIFY -Bluray-tit,f01c14593aba93a0,bluray,115,587424,tt6022266,5.1
29780,https://ceskarepublika.wiki/filmy-online/how-high-2,How High 2,,2019,,UNKNOWN,How High 2 (2019),review: language unknown from source title,1,UNKNOWN:1,How High 2 (2019),61432468b0499,,653,532327,tt8861802,3.3
17535,https://ceskarepublika.wiki/filmy-online/horizont-lasky,Horizont lásky,Dem Horizont so nah,2019,,UNKNOWN,Horizont lásky (2019),review: language unknown from source title,1,UNKNOWN:1,Horizont lasky - Dem.Horizont.so.nah.2019.1080p.BluRay.CZ.dabing,63e5f2f1d6dac,1080p,330,594634,tt9179974,6.6
17232,https://ceskarepublika.wiki/filmy-online/heroes-of-envell-konec-hry,Heroes of Envell: Konec hry,Герои Энвелла: Выйти из игры,2019,,UNKNOWN,Heroes of Envell: Konec hry (2019),review: language unknown from source title,2,UNKNOWN:2,Boku.no.Hero.Academia.Two.Heroes.2018.1080p.Eng.Sub.WEB-DL.x264-Rapta,5d2f127b73d1f,1080p,748,575902,tt7520722,7.1
17567,https://ceskarepublika.wiki/filmy-online/havran-nezbeda-hledani-straceneho-pokladu,Havran nezbeda: Hledání straceného pokladu,Der kleine Rabe Socke - Suche nach dem verlorenen Schatz,2019,,UNKNOWN,Havran nezbeda: Hledání straceného pokladu (2019),review: language unknown from source title,1,UNKNOWN:1,Havran nezbeda: Hledání straceného pokladu (2019) CZ,2ed6664ca2f89a4d,,,641367,tt9348720,6.6
33701,https://ceskarepublika.wiki/filmy-online/goloveda,Gólověda,Back of the Net,2019,,UNKNOWN,Gólověda (2019),review: language unknown from source title,1,UNKNOWN:1,Back.of.the.Net.2019.PROPER.1080p.WEBRip.x264-RARBG,6060998e1bc2a,1080p,283,515743,tt8211214,5.3
34061,https://ceskarepublika.wiki/filmy-online/gentlemen-of-the-world,Gentlemen Of The World,,2019,,UNKNOWN,Gentlemen Of The World (2019),review: language unknown from source title,1,UNKNOWN:1,Gentlemeni 2019 1080p CZ MarcelCu,6434251f97196,1080p,106,991530,,
29777,https://ceskarepublika.wiki/filmy-online/gay-chorus-deep-south,Gay Chorus Deep South,,2019,,UNKNOWN,Gay Chorus Deep South (2019),review: language unknown from source title,3,UNKNOWN:3,Gay.Chorus.Deep.South.2019.1080p.WEBRip.x264.AAC5.1-[YTS.MX],60db04ea5047d,1080p,153,592046,tt8840232,7.2
30834,https://ceskarepublika.wiki/filmy-online/furie,Furie,Hai Phượng,2019,vi,UNKNOWN,Furie (2019),review: language unknown from source title,1,UNKNOWN:1,Furie-Hai Phuong-2019-Webrip-AAC.2.0-720p.H.264-1274x536-cz title vlozene vypinatelne,6059c5ba570c5,webrip,,567973,tt9412268,6.3
33707,https://ceskarepublika.wiki/filmy-online/friend-zone,Friend Zone ระวัง..สิ้นสุดทางเพื่อน,,2019,,UNKNOWN,Friend Zone ระวัง..สิ้นสุดทางเพื่อน (2019),review: language unknown from source title,1,UNKNOWN:1,Friend.Zone.2019.THAI.1080p.AMZN.WEB-DL.DDP2.0.H.264-NWD,606da6827ccca,1080p,92,582681,tt9737688,7.2
30559,https://ceskarepublika.wiki/filmy-online/finding-steve-mcqueen,Finding Steve McQueen,,2019,en,UNKNOWN,Finding Steve McQueen (2019),review: language unknown from source title,3,UNKNOWN:3,Finding Steve McQueen_2018_titulky.CZ_1080p,5cb6d2976ce39,1080p,,433499,tt6032328,6.2
29693,https://ceskarepublika.wiki/filmy-online/el-principe,El príncipe,The Prince,2019,,UNKNOWN,El príncipe (2019),review: language unknown from source title,1,UNKNOWN:1,El-Principe-2019,61bee73b4324b,,67,574954,tt7945236,6.3
6919,https://ceskarepublika.wiki/filmy-online/demon-zatraceni,Démon zatracení,The Wretched,2019,,UNKNOWN,Démon zatracení (2019),review: language unknown from source title,3,UNKNOWN:3,Demon House (2018),5ad56ca4e7824,,283,605804,tt8305806,5.8
36815,https://ceskarepublika.wiki/filmy-online/domaci-vezeni-2019,Domácí vězení,House Arrest,2019,hi,UNKNOWN,Domácí vězení (2019),review: language unknown from source title,3,UNKNOWN:3,Domácí vězení,5c032365092a3,,,645998,tt11163028,5.5
30907,https://ceskarepublika.wiki/filmy-online/dauntless,Dauntless,Dauntless: The Battle of Midway,2019,en,UNKNOWN,Dauntless (2019),review: language unknown from source title,4,UNKNOWN:4,Dauntless-The Battle of Midway_2019_HC.titulky.CZ.720p,5ea3821c240dc,720p,,604837,tt8685520,3.4
8527,https://ceskarepublika.wiki/filmy-online/crypto,Crypto,Crypto,2019,,UNKNOWN,Crypto (2019),review: language unknown from source title,1,UNKNOWN:1,Crypto-2019-cz.tit.vlož,5cd93237e9af8,,90,567733,tt8563452,5.3
31013,https://ceskarepublika.wiki/filmy-online/cruel-peter,Cruel Peter,,2019,en,UNKNOWN,Cruel Peter (2019),review: language unknown from source title,1,UNKNOWN:1,Cruel Peter 2019 CZ.titulky,5ee2b4dce3de3,,124,664561,tt6051260,4.5
4199,https://ceskarepublika.wiki/filmy-online/crown-vic,Crown Vic,Crown Vic,2019,,UNKNOWN,Crown Vic (2019),review: language unknown from source title,1,UNKNOWN:1,Crown Vic,e669ed22f6fc52b6,,,524659,tt4558200,6.5
16781,https://ceskarepublika.wiki/filmy-online/coyote-lake,Coyote Lake,Coyote Lake,2019,,UNKNOWN,Coyote Lake (2019),review: language unknown from source title,1,UNKNOWN:1,Coyote.Lake.2019.1080p.cz.sub.WEBRip.x264,5eb965cbeb1f8,1080p,52,612051,tt5117372,5.4
28936,https://ceskarepublika.wiki/filmy-online/cordelia,Cordelia,,2019,,UNKNOWN,Cordelia (2019),review: language unknown from source title,1,UNKNOWN:1,Cordelia.2019.720p.WEBRip.x264.AAC-[YTS.MX],5fc81895eb82e,720p,81,514743,tt3734688,4.6
35447,https://ceskarepublika.wiki/filmy-online/coma,Coma,,2019,,UNKNOWN,Coma (2019),review: language unknown from source title,1,UNKNOWN:1,Coma.2019.1080p.BluRay.x264.AAC5.1-[YTS.MX],5fc252ce8cd12,1080p,365,1197934,tt29674516,
32130,https://ceskarepublika.wiki/filmy-online/colectiv,Colectiv,,2019,,UNKNOWN,Colectiv (2019),review: language unknown from source title,2,UNKNOWN:2,Colectiv (2020) Cz,5fd8130f2dd54,,190,618363,tt10706602,8.1
29759,https://ceskarepublika.wiki/filmy-online/christmas-at-the-chateau,Christmas at the Chateau,,2019,,UNKNOWN,Christmas at the Chateau (2019),review: language unknown from source title,1,UNKNOWN:1,Christmas.At.The.Chateau.2019.720p.WEBRip.x264.AAC-[YTS.MX],60a793e803aed,720p,83,657363,tt8611700,3.9
17426,https://ceskarepublika.wiki/filmy-online/chamboultout,Chamboultout,Chamboultout,2019,,UNKNOWN,Chamboultout (2019),review: language unknown from source title,1,UNKNOWN:1,Chamboultout (2019)(SK).mp4,ebd3cc80525d116b,,,574861,tt8538552,5.9
2930,https://ceskarepublika.wiki/filmy-online/bachorky,Báchorky,Apró mesék,2019,,UNKNOWN,Báchorky (2019),review: language unknown from source title,1,UNKNOWN:1,Báchorky,e03912d6ff3a6d20,,,582227,tt7757688,6.8
26413,https://ceskarepublika.wiki/filmy-online/by-quantum-physics-a-nightlife-venture,By Quantum Physics: A Nightlife Venture,By Quantum Physics: A Nightlife Venture,2019,,UNKNOWN,By Quantum Physics: A Nightlife Venture (2019),review: language unknown from source title,1,UNKNOWN:1,By.Quantum.Physics.A.Nightlife.Venture.2019.1080p.WEBRip.x264.AAC-[YTS.MX],6098211050c36,1080p,57,619166,tt11022284,5.8
20972,https://ceskarepublika.wiki/filmy-online/budiz-svetlo,Budiž světlo,Let There Be Light,2019,,UNKNOWN,Budiž světlo (2019),review: language unknown from source title,3,UNKNOWN:3,Budiž svetlo 2019 CZ,5f824431e48c6,,722,609164,tt7689186,7.2
2309,https://ceskarepublika.wiki/filmy-online/brexit,Brexit,Brexit: The Uncivil War,2019,,UNKNOWN,Brexit (2019),review: language unknown from source title,1,UNKNOWN:1,Brexit The Uncivil War historický 2019.1080p.x264.Cz.76%.STEN.ok,5c5866253dd31,1080p,84,536176,tt8425058,7.0
30813,https://ceskarepublika.wiki/filmy-online/body-at-brighton-rock,Body at Brighton Rock,,2019,en,UNKNOWN,Body at Brighton Rock (2019),review: language unknown from source title,1,UNKNOWN:1,Body.at.Brighton.Rock.2019.1080p.WEB-DL.H264.AC3-EVO,5ccc7256a91f9,1080p,89,555295,tt7942746,4.7
6616,https://ceskarepublika.wiki/filmy-online/bliss,Bliss,Bliss,2019,,UNKNOWN,Bliss (2019),review: language unknown from source title,2,UNKNOWN:2,Bliss.2019.cz.sub.1080p.WEBRip.x264,5fab4119a416e,1080p,128,586586,tt9026524,5.9
33455,https://ceskarepublika.wiki/filmy-online/bill-burr-tygr-bez-drapu,Bill Burr: Tygr bez drápů,Bill Burr: Paper Tiger,2019,,UNKNOWN,Bill Burr: Tygr bez drápů (2019),review: language unknown from source title,1,UNKNOWN:1,Bill Burr Paper Tiger.2019.1080p.NF.WEB-DL.DDP5.1.x264-monkee[EtHD],5d7d161e0e042,1080p,86,625128,tt10847306,8.0
30840,https://ceskarepublika.wiki/filmy-online/bezohledny,Bezohledný,The Ruthless,2019,it,UNKNOWN,Bezohledný (2019),review: language unknown from source title,1,UNKNOWN:1,The.Ruthless.Lo.spietato.2019.1080p.NF.WEB-DL.DDP5.1.x264-NTG,5cd0ceba4860d,1080p,104,571495,tt9239888,6.3
15706,https://ceskarepublika.wiki/filmy-online/berlin-i-love-you,"Berlin, I Love You","Berlin, I Love You",2019,,UNKNOWN,"Berlin, I Love You (2019)",review: language unknown from source title,1,UNKNOWN:1,Berlin I Love. You.2019.HDRip.AC3.X264-CMRG,5e8e1280d6697,hdrip,249,401686,tt2275743,4.7
5885,https://ceskarepublika.wiki/filmy-online/barva-z-vesmiru,Barva z vesmíru,Color Out of Space,2019,,UNKNOWN,Barva z vesmíru (2019),review: language unknown from source title,2,UNKNOWN:2,Color.Rush.2020.1080p.WEBRip.x264.AAC-[YTS.MX],60cbce157d0c3,1080p,109,548473,tt5073642,6.1
26494,https://ceskarepublika.wiki/filmy-online/aplikace,Aplikace,The App,2019,,UNKNOWN,Aplikace (2019),review: language unknown from source title,1,UNKNOWN:1,aplikace-en-tit-2019-405292.WEB.CMRG,5e08423a8d5c8,,109,653522,tt11385066,2.8
5475,https://ceskarepublika.wiki/filmy-online/amundsen,Amundsen,Amundsen,2019,,UNKNOWN,Amundsen (2019),review: language unknown from source title,1,UNKNOWN:1,Amundsen,152722a74ee08170,,,545836,tt6054846,6.2
3365,https://ceskarepublika.wiki/filmy-online/amnestie-cz,Amnestie,Amnestie,2019,,UNKNOWN,Amnestie (2019),review: language unknown from source title,2,UNKNOWN:2,Amnestia - (2019) 1080p SK,613c50daa97f8,1080p,164,630937,tt9351112,6.7
6250,https://ceskarepublika.wiki/filmy-online/agatha-a-prokleti-bohyne-istar,Agatha a prokletí bohyně Ištar,Agatha and the Curse of Ishtar,2019,,UNKNOWN,Agatha a prokletí bohyně Ištar (2019),review: language unknown from source title,2,UNKNOWN:2,Agatha a prokleti bohyne Istar - Agatha.And.The.Curse.Of.Ishtar.2019.1080p.BluRay.CZ.dabing,60dee58504d38,1080p,88,655730,tt10964992,6.0
30899,https://ceskarepublika.wiki/filmy-online/after-maria,After Maria,,2019,es,UNKNOWN,After Maria (2019),review: language unknown from source title,2,UNKNOWN:2,After Maria_2019_titulky.CZ_1080p.HD,5ced458257f57,1080p,,600700,tt10136680,4.8
19635,https://ceskarepublika.wiki/filmy-online/afrikou-na-pionyru,Afrikou na pionýru,Afrika na Pionieri,2019,,UNKNOWN,Afrikou na pionýru (2019),review: language unknown from source title,9,UNKNOWN:9,Afrika na Pionieri (2019) sk,5fed06c7a91bc,,774,642731,tt10946280,8.2
30863,https://ceskarepublika.wiki/filmy-online/ach-ramono,"Ach, Ramono!","Oh, Ramona!",2019,en,UNKNOWN,"Ach, Ramono! (2019)",review: language unknown from source title,3,UNKNOWN:3,"Ach, Ramono!.1080p.NF.WEB-DL.DD5.1.H264-GRABFLIX",5dcc9ad8d5b83,1080p,394,582186,tt7200946,4.8
8743,https://ceskarepublika.wiki/filmy-online/abstinent,Abstinent,Abstinent,2019,,UNKNOWN,Abstinent (2019),review: language unknown from source title,1,UNKNOWN:1,Abstinent (2019),7c7f7ae69a7aac8b,,63,633246,tt10765456,5.2
